日期,收盘,开盘,高,低,交易量,涨跌幅
2026-03-13,4698.64,4669.06,4707.42,4669.06,123533.67K,0.24%
2026-03-12,4687.56,4700.72,4704.38,4654.31,302986.82K,-0.36%
2026-03-11,4704.5,4681.03,4711.87,4674.71,270175.44K,0.64%
2026-03-10,4674.76,4648.79,4677.6,4648.79,263903.75K,1.28%
2026-03-09,4615.46,4600.25,4625.98,4548.97,322787.62K,-0.97%
2026-03-06,4660.44,4621.49,4671.71,4612.79,238527.93K,0.27%
2026-03-05,4647.69,4651.94,4671.53,4630.3,259317.83K,0.98%
2026-03-04,4602.62,4609.19,4639.42,4575.82,303035.67K,-1.14%
2026-03-03,4655.9,4737.32,4744.6,4651.4,370624.27K,-1.54%
2026-03-02,4728.67,4681.01,4735.41,4667.28,349260.75K,0.38%
2026-02-27,4710.65,4698.3,4721.01,4692.89,261420.86K,-0.34%
2026-02-26,4726.87,4741.39,4742.15,4706.69,234847.64K,-0.19%
2026-02-25,4735.89,4713.58,4766.56,4713.34,284268.35K,0.60%
2026-02-24,4707.54,4727.3,4727.37,4698.35,218488.89K,1.01%
2026-02-13,4660.41,4693.41,4703.63,4658.4,189167.76K,-1.25%
2026-02-12,4719.58,4720.01,4726.04,4707.74,197841.44K,0.12%
2026-02-11,4713.82,4715.67,4723.7,4703.69,173391.68K,-0.22%
2026-02-10,4724.3,4718.26,4732.09,4713.87,187000.96K,0.11%
2026-02-09,4719.06,4693.67,4719.96,4679.9,207251.94K,1.63%
2026-02-06,4643.6,4622.97,4678.26,4606.64,202716.48K,-0.57%
2026-02-05,4670.42,4664.75,4687.02,4639.43,237856.35K,-0.60%
2026-02-04,4698.68,4647.97,4701.48,4641.84,264881.03K,0.83%
2026-02-03,4660.11,4648.36,4662.13,4578.21,265549.41K,1.18%
2026-02-02,4605.98,4674.28,4716.61,4601.76,304773.50K,-2.13%
2026-01-30,4706.34,4723.08,4738.87,4645.47,319786.53K,-1.00%
2026-01-29,4753.87,4733.09,4770.96,4696.05,415513.05K,0.76%
2026-01-28,4717.99,4725.6,4739.63,4697.91,382255.60K,0.26%
2026-01-27,4705.69,4705.17,4736.99,4675.64,301475.70K,-0.03%
2026-01-26,4706.96,4715.38,4754.18,4693.16,363004.48K,0.09%
2026-01-23,4702.5,4729.59,4734.79,4684.62,314635.45K,-0.45%
2026-01-22,4723.71,4741.75,4757.76,4700.45,274199.93K,0.01%
2026-01-21,4723.07,4714.55,4758.28,4714.24,266353.33K,0.09%
2026-01-20,4718.88,4736.91,4748.23,4684.97,282719.58K,-0.33%
2026-01-19,4734.46,4720.19,4761.63,4715.09,267612.49K,0.05%
2026-01-16,4731.87,4778.43,4792.55,4715.36,325278.93K,-0.41%
2026-01-15,4751.43,4721.8,4769.55,4720.94,254003.64K,0.20%
2026-01-14,4741.93,4767.7,4818.1,4720.25,364951.02K,-0.40%
2026-01-13,4761.03,4798.05,4836.95,4745.52,301449.50K,-0.60%
2026-01-12,4789.92,4769.65,4795.93,4737.57,294833.16K,0.65%
2026-01-09,4758.92,4725.96,4771.43,4719.13,254688.04K,0.45%
2026-01-08,4737.65,4761.01,4765.49,4717.01,238804.96K,-0.82%
2026-01-07,4776.67,4796.93,4802.6,4751.07,259095.56K,-0.29%
2026-01-06,4790.69,4719.21,4790.69,4718.01,296970.69K,1.55%
2026-01-05,4717.75,4661.62,4721.64,4661.62,234144.84K,1.90%
2025-12-31,4629.94,4656.48,4667.05,4622.1,170760.22K,-0.46%
2025-12-30,4651.28,4617.32,4664.33,4616.63,180374.97K,0.26%
2025-12-29,4639.37,4658.27,4672.04,4629.06,200397.13K,-0.38%
2025-12-26,4657.24,4639.79,4676.13,4635.11,175396.57K,0.32%
2025-12-25,4642.54,4629.32,4651.15,4621.92,139434.19K,0.18%
2025-12-24,4634.06,4623.68,4639.43,4602.14,153711.24K,0.29%
2025-12-23,4620.73,4616.03,4644.53,4607.8,169256.41K,0.20%
2025-12-22,4611.62,4587.67,4615.87,4587.67,165252.86K,0.95%
2025-12-19,4568.18,4561.37,4591.09,4546.85,154876.22K,0.34%
2025-12-18,4552.79,4553.98,4571.97,4544.14,151681.33K,-0.59%
2025-12-17,4579.88,4499.77,4594.66,4498.93,178424.83K,1.83%
2025-12-16,4497.55,4542.42,4553.08,4484.27,165165.20K,-1.20%
2025-12-15,4552.06,4550.0,4595.05,4548.44,167589.97K,-0.63%
2025-12-12,4580.95,4558.74,4583.68,4530.78,212826.52K,0.63%
2025-12-11,4552.18,4597.19,4610.28,4547.14,168419.40K,-0.86%
2025-12-10,4591.83,4586.25,4598.54,4549.08,169111.11K,-0.14%
2025-12-09,4598.22,4611.38,4628.7,4584.25,184160.34K,-0.51%
2025-12-08,4621.75,4593.14,4640.63,4592.74,199620.99K,0.81%
2025-12-05,4584.54,4547.91,4593.83,4535.02,196799.97K,0.84%
2025-12-04,4546.57,4533.6,4557.42,4514.19,147198.11K,0.34%
2025-12-03,4531.05,4554.59,4569.82,4523.5,169762.79K,-0.51%
2025-12-02,4554.33,4571.91,4575.49,4539.43,148493.13K,-0.48%
2025-12-01,4576.49,4539.19,4576.97,4531.29,200382.32K,1.10%
2025-11-28,4526.66,4511.5,4531.72,4492.43,142902.10K,0.25%
2025-11-27,4515.4,4520.01,4559.22,4509.86,150311.77K,-0.05%
2025-11-26,4517.63,4490.2,4538.14,4485.7,156200.37K,0.61%
2025-11-25,4490.4,4475.84,4510.77,4467.35,169571.93K,0.95%
2025-11-24,4448.05,4473.16,4478.81,4421.81,185833.73K,-0.12%
2025-11-21,4453.61,4513.39,4527.04,4453.18,222851.01K,-2.44%
2025-11-20,4564.95,4619.54,4620.65,4560.18,194562.59K,-0.51%
2025-11-19,4588.29,4568.04,4607.86,4568.04,172924.97K,0.44%
2025-11-18,4568.19,4584.79,4606.62,4552.8,177713.18K,-0.65%
2025-11-17,4598.05,4616.81,4624.9,4580.26,188955.47K,-0.65%
2025-11-14,4628.14,4663.32,4684.26,4628.02,192092.68K,-1.57%
2025-11-13,4702.07,4643.79,4703.49,4643.79,207367.47K,1.21%
2025-11-12,4645.91,4643.56,4669.61,4620.99,209460.59K,-0.13%
2025-11-11,4652.17,4706.34,4707.13,4648.49,186638.86K,-0.91%
2025-11-10,4695.05,4688.12,4695.18,4654.21,236026.76K,0.35%
2025-11-07,4678.79,4673.76,4701.37,4666.04,212497.38K,-0.31%
2025-11-06,4693.4,4642.01,4698.09,4642.01,224241.01K,1.43%
2025-11-05,4627.26,4562.11,4642.61,4558.76,203045.87K,0.19%
2025-11-04,4618.7,4649.35,4665.32,4595.07,233224.03K,-0.75%
2025-11-03,4653.4,4636.73,4653.4,4595.73,239869.81K,0.27%
2025-10-31,4640.67,4702.49,4706.14,4640.67,281464.74K,-1.47%
2025-10-30,4709.91,4735.98,4761.83,4706.45,273289.12K,-0.80%
2025-10-29,4747.84,4701.04,4747.84,4697.27,246211.32K,1.19%
2025-10-28,4691.97,4697.73,4734.32,4679.23,220906.64K,-0.51%
2025-10-27,4716.02,4699.38,4720.43,4687.69,262200.67K,1.19%
2025-10-24,4660.68,4622.79,4660.68,4622.79,208814.48K,1.18%
2025-10-23,4606.34,4578.7,4611.34,4541.69,200463.92K,0.30%
2025-10-22,4592.57,4576.03,4603.49,4567.24,185333.96K,-0.33%
2025-10-21,4607.87,4556.12,4615.46,4547.93,215711.17K,1.53%
2025-10-20,4538.22,4558.24,4570.44,4520.5,218420.40K,0.53%
2025-10-17,4514.23,4610.7,4618.56,4509.33,256905.62K,-2.26%
2025-10-16,4618.42,4588.92,4645.1,4586.28,248235.52K,0.26%
2025-10-15,4606.29,4544.24,4608.82,4526.83,284771.85K,1.48%
2025-10-14,4539.06,4634.05,4641.45,4520.93,372954.03K,-1.20%
2025-10-13,4593.98,4490.87,4601.81,4490.87,315010.35K,-0.49%
2025-10-10,4616.83,4679.5,4692.59,4600.96,319020.90K,-1.97%
2025-10-09,4709.48,4662.11,4726.34,4651.99,347678.70K,1.48%
2025-09-30,4640.69,4629.9,4647.5,4616.22,247980.36K,0.45%
2025-09-29,4620.05,4555.03,4647.57,4541.43,274358.88K,1.54%
2025-09-26,4550.05,4576.91,4597.85,4550.05,208482.11K,-0.95%
2025-09-25,4593.49,4563.98,4613.95,4558.84,229823.33K,0.60%
2025-09-24,4566.07,4495.27,4567.49,4494.11,220482.61K,1.02%
2025-09-23,4519.78,4536.76,4560.73,4459.73,252827.06K,-0.06%
2025-09-22,4522.61,4512.03,4523.87,4487.13,196459.96K,0.46%
2025-09-19,4501.92,4499.09,4533.09,4491.84,225044.00K,0.08%
2025-09-18,4498.11,4546.03,4573.83,4454.99,309859.83K,-1.16%
2025-09-17,4551.02,4517.29,4556.03,4503.8,235716.47K,0.61%
2025-09-16,4523.34,4539.92,4552.42,4494.79,249269.21K,-0.21%
2025-09-15,4533.06,4534.89,4566.91,4522.5,231885.68K,0.24%
2025-09-12,4522.0,4544.59,4564.67,4517.79,266442.00K,-0.57%
2025-09-11,4548.03,4438.84,4548.03,4427.92,253264.05K,2.31%
2025-09-10,4445.36,4438.3,4466.63,4414.59,203597.65K,0.21%
2025-09-09,4436.26,4448.74,4472.09,4412.69,221375.46K,-0.70%
2025-09-08,4467.57,4467.17,4482.76,4438.07,267638.38K,0.16%
2025-09-05,4460.32,4365.61,4466.56,4350.3,249625.66K,2.18%
2025-09-04,4365.21,4461.25,4465.5,4327.51,307934.61K,-2.12%
2025-09-03,4459.83,4501.34,4510.73,4427.52,254320.22K,-0.68%
2025-09-02,4490.45,4521.98,4548.89,4454.42,303932.57K,-0.74%
2025-09-01,4523.71,4516.88,4528.13,4487.53,320366.71K,0.60%
2025-08-29,4496.76,4455.8,4516.84,4452.36,351938.95K,0.74%
2025-08-28,4463.78,4378.04,4464.8,4364.17,296834.54K,1.77%
2025-08-27,4386.13,4458.84,4494.91,4386.13,333133.90K,-1.49%
2025-08-26,4452.59,4453.35,4476.8,4435.53,270621.40K,-0.37%
2025-08-25,4469.22,4416.29,4472.65,4404.78,358090.01K,2.08%
2025-08-22,4378.0,4287.36,4378.39,4287.36,290434.90K,2.10%
2025-08-21,4288.07,4284.37,4308.45,4273.65,259030.01K,0.39%
2025-08-20,4271.4,4208.4,4272.15,4190.56,246481.77K,1.14%
2025-08-19,4223.37,4241.77,4264.23,4215.21,250818.77K,-0.38%
2025-08-18,4239.41,4218.25,4272.96,4203.42,301479.10K,0.88%
2025-08-15,4202.35,4162.42,4214.73,4157.5,261327.57K,0.70%
2025-08-14,4173.31,4179.97,4220.31,4165.94,221103.60K,-0.08%
2025-08-13,4176.58,4150.5,4186.75,4147.2,213935.00K,0.79%
2025-08-12,4143.83,4123.58,4153.29,4121.22,177287.82K,0.52%
2025-08-11,4122.51,4110.29,4134.25,4103.6,190443.72K,0.43%
2025-08-08,4104.97,4109.27,4122.21,4097.42,173171.20K,-0.24%
2025-08-07,4114.67,4120.28,4129.74,4094.82,198641.90K,0.03%
2025-08-06,4113.49,4100.43,4116.71,4098.35,176676.15K,0.24%
2025-08-05,4103.45,4080.39,4106.3,4075.58,178852.00K,0.80%
2025-08-04,4070.7,4037.94,4070.7,4037.94,162275.90K,0.39%
2025-08-01,4054.93,4069.93,4085.35,4040.46,196221.83K,-0.51%
2025-07-31,4075.59,4141.56,4141.82,4063.67,267087.41K,-1.82%
2025-07-30,4151.24,4148.94,4185.21,4127.43,249853.05K,-0.02%
2025-07-29,4152.02,4132.68,4153.33,4117.58,230807.88K,0.39%
2025-07-28,4135.82,4128.2,4146.12,4112.97,222759.82K,0.21%
2025-07-25,4127.16,4145.32,4150.5,4117.8,273594.96K,-0.53%
2025-07-24,4149.04,4116.83,4152.43,4111.88,319632.39K,0.71%
2025-07-23,4119.77,4129.15,4155.68,4113.91,300506.15K,0.02%
2025-07-22,4118.96,4087.34,4119.2,4068.34,257596.98K,0.82%
2025-07-21,4085.61,4069.77,4086.12,4063.44,223268.48K,0.67%
2025-07-18,4058.55,4039.87,4064.64,4039.32,186211.06K,0.60%
2025-07-17,4034.49,4005.07,4034.59,4005.07,161249.04K,0.68%
2025-07-16,4007.2,4019.39,4027.86,3993.92,151027.31K,-0.30%
2025-07-15,4019.06,4023.99,4042.66,3994.26,191042.93K,0.03%
2025-07-14,4017.67,4021.21,4034.92,4017.67,207917.17K,0.07%
2025-07-11,4014.81,4011.47,4065.94,4010.11,262052.77K,0.12%
2025-07-10,4010.02,3993.42,4032.98,3992.52,209778.90K,0.47%
2025-07-09,3991.4,3997.5,4016.74,3987.43,173293.80K,-0.18%
2025-07-08,3998.45,3965.43,4002.27,3965.43,156402.89K,0.84%
2025-07-07,3965.17,3977.29,3979.75,3956.57,131135.27K,-0.43%
2025-07-04,3982.2,3967.46,4013.85,3958.38,157197.13K,0.36%
2025-07-03,3968.07,3949.4,3971.62,3945.14,141004.01K,0.62%
2025-07-02,3943.68,3943.32,3952.14,3929.7,147063.06K,0.02%
2025-07-01,3942.76,3935.91,3946.25,3924.72,128959.36K,0.17%
2025-06-30,3936.08,3920.31,3940.36,3911.6,145170.24K,0.37%
2025-06-27,3921.76,3949.79,3969.26,3918.2,194557.91K,-0.61%
2025-06-26,3946.02,3953.16,3964.48,3945.26,165316.26K,-0.35%
2025-06-25,3960.07,3907.07,3963.04,3902.18,187213.67K,1.44%
2025-06-24,3904.03,3862.39,3914.16,3862.39,163656.19K,1.20%
2025-06-23,3857.9,3831.17,3867.59,3827.08,133800.89K,0.29%
2025-06-20,3846.64,3839.78,3856.48,3839.78,118151.02K,0.09%
2025-06-19,3843.09,3870.05,3872.94,3834.95,130280.66K,-0.82%
2025-06-18,3874.97,3871.65,3881.35,3854.66,127528.62K,0.12%
2025-06-17,3870.38,3875.18,3880.42,3860.41,122342.53K,-0.09%
2025-06-16,3873.8,3853.62,3876.17,3853.62,137341.83K,0.25%
2025-06-13,3864.18,3881.49,3889.16,3853.82,172539.54K,-0.72%
2025-06-12,3892.2,3885.52,3900.04,3870.38,133998.70K,-0.06%
2025-06-11,3894.63,3870.67,3911.61,3870.67,142414.77K,0.75%
2025-06-10,3865.47,3887.55,3897.46,3850.47,145563.86K,-0.51%
2025-06-09,3885.25,3877.8,3894.65,3871.99,136306.29K,0.29%
2025-06-06,3873.98,3878.1,3889.46,3869.39,110987.97K,-0.09%
2025-06-05,3877.56,3872.64,3883.13,3861.27,122878.18K,0.23%
2025-06-04,3868.74,3855.49,3875.86,3855.49,116803.87K,0.43%
2025-06-03,3852.01,3833.46,3863.3,3832.72,131403.09K,0.31%
2025-05-30,3840.23,3850.49,3858.61,3829.25,111672.23K,-0.48%
2025-05-29,3858.7,3838.01,3869.79,3831.46,108471.89K,0.59%
2025-05-28,3836.24,3843.07,3849.74,3833.96,89031.03K,-0.08%
2025-05-27,3839.4,3857.63,3865.43,3834.85,98572.43K,-0.54%
2025-05-26,3860.11,3875.79,3884.54,3849.04,109601.21K,-0.57%
2025-05-23,3882.27,3910.37,3931.55,3882.27,120277.42K,-0.81%
2025-05-22,3913.87,3912.6,3923.02,3903.09,107597.05K,-0.06%
2025-05-21,3916.38,3899.44,3928.63,3899.44,109791.34K,0.47%
2025-05-20,3898.17,3883.1,3911.47,3881.74,104885.23K,0.54%
2025-05-19,3877.15,3882.57,3885.59,3866.57,98643.41K,-0.31%
2025-05-16,3889.09,3898.67,3903.85,3874.86,118405.35K,-0.46%
2025-05-15,3907.2,3934.03,3936.47,3904.91,138081.75K,-0.91%
2025-05-14,3943.21,3894.84,3960.52,3890.65,172033.78K,1.21%
2025-05-13,3896.26,3915.59,3915.59,3890.69,147320.30K,0.15%
2025-05-12,3890.61,3866.53,3890.73,3859.03,153332.46K,1.16%
2025-05-09,3846.16,3848.62,3853.66,3836.53,119389.53K,-0.17%
2025-05-08,3852.9,3820.55,3867.33,3816.26,124959.83K,0.56%
2025-05-07,3831.63,3861.58,3863.68,3814.99,161172.30K,0.61%
2025-05-06,3808.54,3794.38,3809.09,3782.78,158520.46K,1.01%
2025-04-30,3770.57,3775.83,3787.56,3768.76,143681.66K,-0.12%
2025-04-29,3775.08,3776.0,3785.32,3768.03,111514.69K,-0.17%
2025-04-28,3781.62,3786.39,3792.01,3772.8,125145.09K,-0.14%
2025-04-25,3786.99,3792.08,3801.58,3780.78,124591.13K,0.07%
2025-04-24,3784.36,3787.46,3807.26,3775.21,117164.56K,-0.07%
2025-04-23,3786.88,3803.43,3807.95,3780.52,131986.87K,0.08%
2025-04-22,3783.95,3780.11,3799.23,3778.08,125688.26K,-0.02%
2025-04-21,3784.88,3768.14,3790.18,3763.14,121355.73K,0.33%
2025-04-18,3772.52,3760.04,3782.04,3754.41,102948.51K,0.01%
2025-04-17,3772.22,3755.09,3779.13,3749.5,122371.00K,-0.02%
2025-04-16,3772.82,3757.88,3775.17,3721.6,156359.01K,0.31%
2025-04-15,3761.23,3756.48,3764.49,3737.85,134006.04K,0.06%
2025-04-14,3759.14,3772.04,3776.63,3754.03,164462.40K,0.23%
2025-04-11,3750.52,3730.31,3762.37,3708.46,168759.69K,0.41%
2025-04-10,3735.12,3749.13,3756.14,3708.82,227252.23K,1.31%
2025-04-09,3686.79,3606.1,3686.79,3587.34,262305.71K,0.99%
2025-04-08,3650.76,3597.99,3650.76,3583.87,280197.31K,1.71%
2025-04-07,3589.44,3675.2,3707.78,3514.12,312578.59K,-7.05%
2025-04-03,3861.5,3843.42,3883.7,3843.42,142599.79K,-0.59%
2025-04-02,3884.39,3884.42,3900.49,3877.16,113043.18K,-0.08%
2025-04-01,3887.68,3892.78,3905.26,3882.4,140380.27K,0.01%
2025-03-31,3887.31,3905.98,3928.45,3872.4,166798.52K,-0.71%
2025-03-28,3915.17,3930.78,3934.23,3907.38,126356.21K,-0.44%
2025-03-27,3932.41,3911.38,3952.99,3903.65,126793.74K,0.33%
2025-03-26,3919.36,3930.21,3942.03,3916.86,131164.19K,-0.33%
2025-03-25,3932.3,3937.9,3946.36,3921.53,140475.40K,-0.06%
2025-03-24,3934.85,3916.11,3938.18,3907.2,152234.67K,0.51%
2025-03-21,3914.7,3966.51,3983.15,3904.77,165905.29K,-1.52%
2025-03-20,3974.99,4011.06,4012.04,3969.93,133754.67K,-0.88%
2025-03-19,4010.17,4004.83,4025.3,3989.51,144419.43K,0.06%
2025-03-18,4007.72,4011.78,4016.87,3995.96,140208.50K,0.27%
2025-03-17,3996.79,4020.64,4021.73,3992.26,162202.91K,-0.24%
